comment;Label
"2.2.3. Kurumlar Vergisinde Matrah ve Oran: Kurumlar vergisinde vergiye tabi kurumlarýn bir hesap dönemi içinde elde ettikleri safi kurum kazancý verginin matrahýný oluþturur. Kurum kazançlarý ise,
- Ticari kazanç,
- Zirai kazanç,
- Serbest meslek kazancý,
- Ücret,
- Gayrimenkul sermaye iradý,
- Menkul sermaye iradý,
- Diðer kazanç ve iratlardan oluþmaktadýr.";Muhasebe
Bu unsurlarýn tamamý kurum kazancý sayýlýp verginin matrahýný meydana getirir. Kurumlar vergisi yukarýda belirtilen ve gerçekleþen kazançlardan indirimler(zararlar, baðýþ ve yardýmlar) düþüldükten sonra kalan kýsým üzerinden kanunen belirlenen vergi oranýn uygulanmasý ile hesaplanýr. 21 Haziran 2006 tarih ve 26205 sayýlý Resmi Gazeteyle ilan edilen 5520 sayýlý yeni Kurumlar Vergisi Kanunun 32. maddesi ile Kurumlar Vergisi oraný %30’dan %20’ye indirilmiþtir.;Muhasebe
2.2.4. Kurumlar Vergisinde Tarh ve Ödeme: Kurumlar vergisi, beyannamenin verildiði vergi dairesi tarafýndan veya elektronik ortamda tarh olunur. Tarh iþlemi, elden verilen beyannamelerde elden verildiði günde, taahhütlü veya adi posta ile gönderilmiþse beyannamenin vergi dairesine geldiði tarihi takip eden üç gün içinde yapýlýr. Tüzel kiþiliðe sahip mükelleflerde tarhiyatýn muhatabý tüzel kiþiliktir. Bir anonim þirketin birden fazla þubesi olsa bile tarhiyat tüzel kiþilik adýna yapýlýr. Tüzel kiþiliði olmayan iktisadi kamu müesseselerinde bunlarýn baðlý olduklarý kamu tüzel kiþileri, dernek ve vakýflara ait iktisadi iþletmelerde bunlarýn baðlý bulunduklarý dernek ve vakýflar adýna tarhiyat yapýlýr.;Muhasebe
"1. Gelir Tablosunun Tanýmý: Gelir tablosu, iþletmenin belli bir dönemde elde ettiði tüm gelirler ile ayný dönemde katlandýðý bütün maliyet ve giderleri ve bunlarýn sonucunda iþletmenin elde ettiði dönem net kârý veya zararýný gösteren bir tablodur.
Gelir tablosu mali tablolar ilkelerine uygun tek düzen formlar þeklinde hazýrlanýr. Ýþletmeler karþýlaþtýrmalarda kolaylýk saðlayacak ve anlam birliði oluþturacak þekilde gelir tablolarýný düzenlemek zorundadýr. Gelir tablosu finansal analize elveriþli olarak rapor tipinde ya da hesap tipi olarak düzenlenebilir.";Muhasebe
"Süreklilik gösteren ve göstermeyen gelir ve giderler; olaðan gelir ve kârlar, olaðan gider ve zararlar; olaðan dýþý gelir ve kârlar ve olaðan dýþý gider ve zararlar olarak ayrý gruplar þeklinde gösterilmiþtir. Finansman giderleri ayrý bir gruptur. Gelir tablosunda yer alan kalemler arasýnda mahsup yapýlamaz. Tutarý olmayan kalemler gelir tablosunda yer almaz.";Muhasebe
Gelir tablosunun bölümleri incelendiðinde, bir tüzel kiþiliðin belirli bir döneme ait faaliyetleri ile ilgili detaylý bilgi edinmek ve hangi aþamada kâr veya zararda olduðunu tespit etmek mümkün olacaktýr. Bu incelemelerde, þirketin faaliyette bulunduðu iþ alanýnýn kârlý olup olmadýðý, borç yükünün miktarý, geçmiþten gelen baþka yükümlülükleri olup olmadýðýný anlamak mümkün olabilecektir.;Muhasebe
2. Gelir Tablosu Ýlkeleri: Gelir tablosunun düzenlenmesinde Mali tablolar ilkeleri esas alýnýr. Bu tablonun düzenlenmesinde esas faaliyetlerden saðlanan gelir ile süreklilik gösteren diðer olaðan faaliyetlerden saðlanan gelirler ve süreklilik göstermeyen olaðan dýþý gelirler ayrý ayrý gösterilir. Buna göre, esas faaliyetler için yapýlan giderler ile süreklilik gösteren diðer olaðan faaliyet giderleri ve süreklilik göstermeyen olaðan dýþý giderler ayrý ayrý gösterilir.;Muhasebe
"Ýþletmenin yýl içerisinde elde ettiði gelirler; 6 ile baþlayan gelir hesaplarýnýn alacaðýna, giderler ise 7 ile baþlayan gider hesaplarýnýn borcuna yazýlýr.
Gelir tablosunu düzenleyebilmemiz için dönem sonlarýnda:
- Dönem sonu envanter iþlemlerini tamamlarýz. Sattýðýmýz mallarýn maliyet kaydýný yaparýz.
- Gider hesaplarý, yansýtma hesaplarý kullanýlarak 6 ile baþlayan gelir tablosundaki ilgili gider hesaplarýna aktarýlarak kapatýlýr";Muhasebe
"Tüm gelir ve gider hesaplarý 6 ile baþlayan gelir tablosu hesaplarýnda toplandýðýnda Gelir tablomuzu düzenleyebiliriz ya da bilgisayarda alabiliriz. Daha sonra da 6 ile baþlayan tüm gelir ve gider hesaplarý 690- Dönem Kâr ve Zararýna devredilerek kapatýlýr.
Gelir tablosu ilkelerinin amacý: satýþlarýn, gelirlerin, satýþlar maliyetinin, giderlerin, kâr ve zararlara ait hesaplarýn ve belli dönemlere ait iþletme faaliyeti sonuçlarýnýn sýnýflandýrýlmýþ ve gerçeðe uygun olarak gösterilmesini saðlamaktýr. Bütün satýþlar, gelir ve kârlar ile maliyet, gider ve zararlar brüt tutarlarý üzerinden gösterilir ve hiçbir satýþ, gelir ve kâr kalemi bir maliyet, gider ve zarar kalemi ile tamamen veya kýsmen karþýlaþtýrýlmak suretiyle gelir tablosu kapsamýndan çýkarýlamaz.";Muhasebe
"Bu amaç doðrultusunda benimsenen gelir tablosu ilkeleri aþaðýda belirtilmiþtir:
- Gerçekleþmemiþ satýþlar, gelir ve kârlar; gerçekleþmiþ gibi veya gerçekleþenler gerçek tutarýndan fazla veya az gösterilmemelidir. Belli bir dönem veya dönemlerin gerçeðe uygun faaliyet sonuçlarýný göstermek için, dönem veya dönemlerin baþýnda ve sonunda doðru hesap kesimi iþlemleri yapýlmalýdýr.";Muhasebe
"- Belli bir dönemin satýþlarý ve gelirleri bunlarý elde etmek için yapýlan satýþlarýn maliyeti ve giderleri ile karþýlaþtýrýlmalýdýr. Belli bir dönem veya dönemlerin baþýnda ve sonunda maliyet ve giderleri gerçeðe uygun olarak gösterebilmek için stoklarda, alacak ve borçlarda doðru hesap kesimi iþlemleri yapýlmalýdýr.
- Maddi ve maddi olmayan duran varlýklar ile özel tükenmeye tabi varlýklar için uygun amortisman ve tükenme payý ayrýlmalýdýr.
- Maliyetler: maddi duran varlýklar, stoklar, onarým ve bakým ve diðer gider gruplarý arasýnda uygun bir þekilde daðýtýlmalýdýr. Bunlardan direkt olanlarý doðrudan doðruya, birden fazla faaliyeti ilgilendirenleri zaman ve kullanma faktörü dikkate alýnarak tahakkuk ettirilip, daðýtýlmalýdýr.";Muhasebe
"- Arýzi ve olaðanüstü niteliðe sahip kâr ve zararlar meydana geldikleri dönemde tahakkuk ettirilmeli, fakat normal faaliyet sonuçlarýndan ayrý olarak gösterilmelidir.
- Bütün kâr ve zararlardan, önceki dönemlerin mali tablolarýnda düzeltme yapýlmasýný gerektirecek büyüklük ve niteliktekiler dýþýnda kalanlar, dönemin gelir tablosunda gösterilmelidir.
- Karþýlýklar, iþletmenin kârýný keyfi bir þekilde azaltmak veya bir döneme ait kârý diðer döneme aktarmak amacýyla kullanýlmamalýdýr.";Muhasebe
"- Dönem sonuçlarýnýn tespiti ile ilgili olarak uygulana gelen deðerleme esaslarý ve maliyet yöntemlerinde bir deðiþiklik yapýldýðý takdirde, bu deðiþikliðin etkileri açýkça belirtilmelidir.
- Bilanço tarihinde var olan ve sonucu belirsiz bir veya birkaç olayýn gelecekte ortaya çýkýp çýkmamasýna baðlý durumlarý ifade eden, þarta baðlý olaylardan kaynaklanan, makul bir þekilde gerçeðe yakýn olarak tahmin edilebilen gider ve zararlar, tahakkuk ettirilerek gelir tablosuna yansýtýlýr. Þarta baðlý gelir ve kârlar için ise gerçekleþme ihtimali yüksek de olsa herhangi bir tahakkuk iþlemi yapýlmaz; dipnotlarda açýklama yapýlýr.";Muhasebe
"Gelir Tablosu ve Bilanço Ýliþkisi:
Muhasebe Süreci:
1. Açýlýþ Bilânçosunun düzenlenmesi
2. Kayýtlar elde tutuluyor ise belgelerin Yevmiye defterine ve Büyük deftere (Defteri Kebire) kaydý. Kayýtlar bilgisayarda tutuluyorsa; belgelerin Muhasebe fiþlerine kayýt edilmesi.
3. Aylýk mizanlarýn düzenlenmesi
4. Genel geçici mizanýn düzenlenmesi";Muhasebe
"5. Dönem sonu envanter iþlemlerinin yapýlmasý
6. Dönemin Gelir tablosunun düzenlenmesi
7. Sonuç (Gelir-Gider) hesaplarýnýn kapatýlmasý
8. Kesin mizanýn düzenlenmesi
9. Dönem sonu bilançosunun düzenlenmesi
10. Hesaplarýn kapatýlmasý
11. Yeni dönemin hesaplarýnýn açýlarak, Yeni dönem Açýlýþ Bilançosunun düzenlenmesi þeklinde takip eder.";Muhasebe
Yukarýdaki süreçte görüldüðü gibi, gelir-gider hesaplarý kapatýlmadan gelir tablosunun düzenlenmesi gerekir. Ýþletmenin dönem sonunda elde ettiði net kârý ya da zararý hem Gelir Tablosunda, hem de bilanço da yer alýr. Bilanço ve Gelir tablosunun ikisinde de yer alan tek hesap 590. Dönem Net Kârý ya da 591. Dönem Net Zararý (-) hesabýdýr. Ýþletmenin gelirleri giderlerinden fazla olur, dönem sonunda net kâr çýkar ise bu kâr bir bilanço hesabý olan 590. DÖNEM NET KÂRI hesabýnda gösterilir. Ýþletmenin giderleri gelirlerinden fazla olur, dönem sonunda net zarar çýkar ise bu zarar bir bilanço hesabý olan 591. DÖNEM NET ZARARI (-) hesabýnda gösterilir.;Muhasebe
Döneme ait tüm gelir ve giderler Gelir tablosunda yer alýr. Gelirler öz sermayeyi arttýrýcý, Giderler ise azaltýcý etki yapar. Ýþletmenin sermayesinde meydana gelen olumlu fark kârdýr, olumsuz fark ise zarardýr.;Muhasebe
Yeni kurulan ve büyümekte olan bir þirket sahibiyseniz tahminen önceliðiniz müþteri sayýsýný ve ciroyu arttýrmaktýr. Ancak dikkat edin, bu yaklaþým iþletmeniz için hayati olan finansal verileri gözden kaçýrmanýza sebep olmasýn. Gözden kaçýrýlan çok temel bazý finansal veriler sizin gibi giriþimcilerin çoðu zaman nakit akýþý açýsýndan zor zamanlardan geçmesine sebep olmaktadýr.;Muhasebe
Özellikle kendi iþini yapmak isteyen genç giriþimcilerin bilgiye ihtiyaç duyduðu konulardan biri de, finansal verimliliði ölçümleyebilme oluyor. Giriþimini istediðiniz noktaya getirmek için sonraki adýmý planlamadan önce kendinize sormanýz gereken önemli sorularý sýralayalým:;Muhasebe
"Fiyatlama
Sunduðumuz hizmetler için doðru fiyatlama yapýyor muyuz? Ya da müþterilerimiz için yeteri kadar deðer yaratarak istediðimiz geliri elde ediyor muyuz? Unutmayýn, deðer yarattýðýnýz sürece fiyat müþterileriniz için ikinci önemli kriter olacaktýr.";Muhasebe
"Nakit Akýþý
Faturalama ve tahsilat yönetimimiz ne durumda? Satýþlarýmýzý yaptýktan sonra gecikmeden faturalarýmýzý hemen kesiyor muyuz? Tahsilatlarýmýz ortalama kaç günde gerçekleþiyor? Paraþüt gibi, küçük ve orta ölçekli iþletmelere göre tasarlanmýþ ekonomik, kullanýþlý bir faturalama, takip ve raporlama sistemi iþinizi çok kolaylaþtýracaktýr.";Muhasebe
"Birçok iþletme ne yazýk ki yukarýdaki sorulara cevap veren rapor ve bilgilere sahip olmadan göz kararý ile yumurta kapýya dayanýnca yolunu bulmaya çalýþýyor. Tahminen siz de bu konuda istisna deðilsiniz. Sonucu düþünerek iþe koyulmak sizi doðru noktaya götürecektir. Ýþletme sahibi olarak sizin hangi bilgiye ve raporlara ne sýklýkta ihtiyaç duyduðunuz; iþletmenizde sizin dýþýnýzda kimlerin hangi bilgiye ihtiyaç duyduðu; bu bilgiler ile hangi kararlarý alacaðýnýzý düþünmeniz gerekir.";Muhasebe
Þimdi sizlere takip edilmesi önemli olan bazý parametrelerden bahsedeceðim. Bu parametreleri hesaplayabilmeniz için muhasebecinizden bilanço ve gelir tablosu verilerinizi elde etmelisiniz.Bu verileri aylýk düzenli aralýklarda alýrsanýz karþýlaþtýrma olanaðýna da sahip olursunuz.;Muhasebe
Brüt karlýlýk, gelir tablonuzda yer alan net satýþlarýnýzdan satýþlarýnýzýn maliyetini çýkarmanýz ile ulaþacaðýnýz tutardýr. Bu tutarý, net satýþlara bölerseniz brüt karlýlýk oranýnýza ulaþýrsýnýz. Brüt karlýlýk gelir tablonuzda bakmanýz gereken ilk kalemdir. Özellikle oransal olarak aylýk takip edildiðinde size bazý problemleri erken tespit etmenize yardýmcý olabilir. Müþteri baþýna harcanan saat gibi daha detaylý operasyonel veriler elde edebilirseniz, müþteri bazýnda brüt karlýlýk size daha fazla bilgi verebilir. Karlý müþterileri karsýz müþterilerden ayýrmak enerjinizi hangi müþterilere yöneltmeniz konusunda size yardýmcý olur. Uzun vadede daha az karlý müþterilerden karlý müþterilere geçiþ yapmanýz kolaylaþýr.;Muhasebe
Müþterilerimiz bize ne kadar sürede ödeme yapmaktadýr? Bu süreyi, gelir tablosu ve bilançoda yer alan kalemlerden, Alacaklar Toplamý / Satýþ Gelirleri × 360 formulü ile hesaplayabilirsiniz. Size geç ödeme yapan müþteriler nedeniyle finansman problemi yeni kurulan þirketlerin en önemli sorunlarýndan biridir. Özellikle bu süreyi müþteri bazýnda hesaplarsanýz ve aylýk olarak takip ederseniz tahsilat problemlerinizi çözmeniz kolaylaþacaktýr.;Muhasebe
Bilanço kaleminde yer alan Alacaklar + varsa Stoklar – Ticari Borçlar formulü ile hesaplayabilirsiniz. Ýþletme sermayesi sizin operasyonel verimliliðinizi gösterir. Alacaklara ve stoklara gereðinden fazla baðlý olan para þirketin zorunlu ödemelerini karþýlamak için kullanýlamaz. Dolayýsýyla, tahsilatlarý zamanýnda yapmak ve stoklara gereðinden fazla para baðlamamak iþletme sermayesine olan ihtiyacý büyütmemesi açýsýndan önemlidir. Aksi halde Ýþletme, sermayenin alternatif kullaným alanlarýndan gelebilecek gelirden yoksun kalýr. Büyüyen þirketlerde iþletme sermayesinin büyümesi kaçýnýlmazdýr. Ancak gereðinden fazla büyüyen iþletme sermayesi, þirketi ciddi bir nakit sýkýntýsýna düþürebilir.;Muhasebe
Finansal öngörüler (projeksiyonlar) iþ planýnýzýn ayrýlmaz parçalarýdýr. Eðer kuracaðýnýz ya da büyüteceðiniz iþ için finansman arýyorsanýz bir yatýrýmcýnýn karþýsýna çýktýðýnýzda en güçlü ya da zayýf olacaðýnýz nokta bu öngörüler olacaktýr.;Muhasebe
Diðer yandan finansman arayýþýnýz olmamasý durumunda eðer öngörülerden vazgeçerseniz büyük hata etmiþ olursunuz. Ýlk yazýda da belirtildiði gibi iþ planý ve bu planýn bir parçasý olan finansal öngörüler sadece finansman arayýþý sürecinde deðil iþ yaptýðýnýz her zaman elinizin altýnda bulunmasý gereken rehberlerdir.;Muhasebe
"Finansal Tablolar (Öngörüler) nelerdir?
Gelir Tablosu
Nakit Akým Tablosu
Bilançolar
Öngörülerin temelini oluþturan varsayýmlarýn açýklanmasý.";Muhasebe
Öngörüler genellikle 3 yýllýk periyot için hazýrlanýr. Yeni kurulan iþlerde bu tablolar hazýrlanýrken en önemli konu gerçekleþtirilebilirliðin yüksek olmasýdýr. Giriþimcilik deneyiminizin doðru baþlamasý ve finansman arayýþýnýzda elinizin güçlü olmasý için öngörülerinizin saðlam olmasý gerekir.;Muhasebe
"Yatýrýmcý neden 3 yýllýk bir öngörüye ihtiyaç duyar?
Þirketinizin hedeflerini uzun vadeli bir plana oturtup oturtamadýðýnýzý,
Hedeflediðiniz büyümenin yönetim becerileri dahilinde olup olmadýðýný,
Satýþ ya da brüt kar öngörülerine ulaþamamanýn ya da bunlarý geçmenin etkileri konusunda bazý yargýlar oluþturup oluþturamadýðýnýzý,
Yeterli ve doðru kaynaðý talep edip etmediðinizi yatýrýmcýlar görmek isterler. ";Muhasebe
"Finansal tablolara nereden baþlamalý?
Doðru ve saðlam bir iþ planý iyi düþünülmüþ ve üzerinden geçilmiþ gelir tablosu ile baþlar. O yüzden Gelir Tablosu ile baþlamalý, buna baðlý nakit akýþýnýzý göstermeli ve daha sonra þirket deðerlemenizi gösteren bilançolarý hazýrlamalýsýnýz";Muhasebe
"Gelir Tablosu
Ýlk olarak gelir modelinizi belirlemelisiniz. Bu aþamada þu sorulara yanýt vermelisiniz:
Fiyat ne olacak?
Ne zaman, ne kadar satýþ hedeflenmekte?
Müþteriler ne zaman ödeme yapacak?";Muhasebe
Sonrasýnda üretim düzeylerinizi, doðrudan üretim masraflarýnýzý ve genel giderlerinizi belirlemelisiniz. Ýlk üç yýllýk gelir ve giderlerinizi aylýk olarak göstermelisiniz. Sektöre göre deðiþiklik göstermekle birlikte giderlerinizi gösterirken aþaðýdaki kalemleri kullanabilirsiniz:;Muhasebe
"Satýþlarýn maliyetleri: Malzeme maliyeti, iþçilik, genel üretim
Faaliyet giderleri: Genel yönetim, pazarlama, satýþ
Finansman giderleri ve diðer giderler";Muhasebe
"Finansman giderleri ve diðer giderler
Giderlerinizi sabit giderler ve deðiþken giderler olarak ayýrabilirsiniz.
Sabit Giderler; kira, faturalar, muhasebeci, hukuk danýþmanlýðý/avukat, kurye/kargo, teknoloji, reklam/pazarlama, personel giderleri gibi giderlerdir.
Deðiþken giderler ise; üretim hammadesi, paketleme, müþteri hizmetleri, doðrudan satýþ kanallarý, doðrudan pazarlama giderleridir.
Gider tablonuzu hazýrlarken bunlardan herhangi birini atlamamaya özen gösterin.";Muhasebe
"Nakit Akýmý Tablosu
Nakit akým tablosunda bir iþletmeye giriþ çýkýþ yapan nakit akýþýný takip edebilirsiniz. Bu tabloda ilgili dönemde iþletmenin nakit giriþ/çýkýþýný, kaynaklarý ve kullaným yerlerini kullanýlýþ zamanýna göre görebilirsiniz. Böylece belirli dönemlere göre finansman ihtiyacýný ve nerelerde müdahale edilmesi gerektiðini görebilirsiniz.";Muhasebe
"Bilanço
Ýþletmenizin belirli bir tarihte sahip olduðu varlýklarý (aktif) ile bu varlýklarýn kaynaðýný oluþturan üçüncü kiþilerin alacak haklarýný (borçlar) ve iþletme sahibi/ortaklarýnýn haklarýný (öz kaynaklar/pasif) gösteren finansal durum tablosudur. Varlýklar tarafý tablonun ""aktif"" tarafýný oluþtururken, borçlar ve öz kaynaklardan oluþan taraf ise ""pasif"" tarafýný oluþturur. Bilançolar belirli bir dönemin dökümüdür. ";Muhasebe
Bu tablolarý sunduðunuz kiþiler elbette bu tablolarýn tamamen statik ve mükemmeli yansýtan tablolar olduðunu düþünmüyorlar. Bir iþe baþlarken hazýrlanan finansal tablolarýn esas amacý girdiðiniz iþ hakkýnda ne kadar veri toplayabildiðinizi, bu veriyi planlarýnýz çerçevesinde nasýl iþleyebildiðinizi ve gerçekçi bir plana dökebildiðinizi göstermektir. ;Muhasebe
"Farazi konuþmuyor muyuz, nasýl olacak da tahminde bulunacaðým derseniz üç ihtimal var:
Daha önce giriþtiðiniz iþe benzer bir alanda faaliyet gösteren bir firmada çalýþtýysanýz ya da iþ yaptýysanýz gerçekçi finansallar hakkýnda az çok fikir sahibisinizdir.
Yaptýðýnýz iþe benzer iþlerden mükellefleri olan muhasebeci ve mali müþavirler ile çalýþýrsanýz tablolarýnýzý hazýrlarken size yol göstereceklerdir. Mali müþaviriniz hangi giderlere sahip olacaðýnýzý, karþýnýza beklenmedik neler çýkabileceðini, kar ve zarar durumunu tecrübelerinden kestirip, size bildirebilir.
Geliþtirmekte olduðunuz iþin alanýnda ya da benzer alanlarda yapýlmýþ olan pazar araþtýrmalarýna göz atabilirsiniz. Bu araþtýrmalar mevcut iþletmelerin neler yaptýðý ve nelerle kaþýlabileceðiniz konusunda size fikir verecektir.";Muhasebe
"Finansal planýnýzý tek bir senaryoya baðlý kalarak yapmayýn
Ýþlerimiz konusunda tahminde bulunurken genelde iþimizi olmasý gerekenden daha olumlu görmeye eðilimliyizdir. Hal böyle iken tek bir senaryo her ne kadar tahmin etmeyi kolaylaþtýrsa da deðiþkenlere baðlý olarak en az iki senaryo ile çalýþmak faydalý olabilir.";Muhasebe
Özellikle iþinizi etkileyebilecek önemli deðiþkenler söz konusu ise bu deðiþkenleri hesaba katarak senaryolar üretmek zor durumlara karþý tedbirli ilerlemenize yardýmcý olabilir.;Muhasebe
Ayrýca planýnýz, yýl içerisinde ortaya çýkan deðiþikliklerden ötürü anlamýný yitirmeye baþlayabilir. Hükümet seçimleri, doðal afetler, sektöre gelen yüksek vergi gibi deðiþkenler ilk tahmininizi anlamsýzlaþtýrabilir. Bu gibi durumlarda ise mesela 6 ay tamamlandý ise sonraki 6 ayý yeni koþullara göre revize ederek ilerlemek ve takip ettiðiniz tablolarda “Gerçekleþen Bütçe-Revize Bütçe” þeklinde karþýlaþtýrma yapmanýz daha saðlýklý olur.;Muhasebe
Þirket çalýþanlarýnýz da hedef bazlý ilerliyorlarsa ulaþamayacaklarý bir hedefe baðlý motivasyon eksikliðini gidermek için, çalýþanlarýnýzýn da hedeflerini revize etmeniz yerinde olacaktýr. Tahminlerinizi altý aylýk, üç aylýk ya da vakit ayýrabilirseniz aylýk olarak revize edebilirsiniz.;Muhasebe
Planlamaya baþlama noktanýz satýþlarýnýz olmalýdýr. Satýþlarýnýza göre stok, üretim, eleman vs. gibi giderleriniz ne tutarda olacaðý da þekillenir. Hizmet sektöründeyseniz, personel ve kira giderlerinizi þekillendirecek olan o sene hangi hizmetleri, kaç müþteriye vereceðinizdir.;Muhasebe
"Ýþin büyüklüðüne göre kaç personele ve ne kadar alana ihtiyacýnýz olacaðý þekillenir. Bununla birlikte bazý giderleriniz satýþlarýnýza baðlý olarak artar; bazý giderleriniz sabit kalýr; bazýlarý ise kademeli olarak artar. Bunun muhasebe dilinde karþýlýðý ise “sabit giderler” ve “deðiþken giderler”dir.
Giderlerinizi sabit ve deðiþken olarak ayýrýrsanýz, giderlerinizi daha kolay tahmin edebilirsiniz. Deðiþken giderlerinizdeki artýþ ve azalýþlarý satýþlardaki artýþ/azalýþ oranýnýza baðlayabilirsiniz.";Muhasebe
Yapacaðýnýz her planlamada kontrolü elinizde olmayan deðiþkenlerin neler olduðunu ve bunlarýn öngördüðünüz deðerlerini yazýlý olarak listeleyin. Bunlara örnek vermek gerekirse: döviz kuru, enflasyon oraný, vergi oraný, akaryakýt fiyatý vs. Tahminlerinizi etkileyecek olan deðiþkenleri yazýlý olarak listelerseniz, tahminlerinizin zemini belli olur ve önyargýlarýnýza göre hareket etmekten sýyrýlmanýz kolaylaþýr.;Muhasebe
Giderler ve gelirlerinizi etkileyen en önemli deðiþkenleri mutlaka tahmin etmeye çalýþýn. Örneðin lojistik sektöründe iseniz, akaryakýt fiyatlarý konusunda gerçekçi bir tahminde bulunmaya çalýþmalýsýnýz. Bunun için ekonomik verileri az çok takip etmeniz sizin için faydalý olur.;Muhasebe
Tek bir satýþ rakamý dikkate alýp “Bu iþe baþlarsak, þu tutarda satýþ yaparýz” demektense satýþ tahmininize daha detaylý olarak baþlayýn. Örneðin öncelikle hizmet verdiðiniz tüm pazara bakýn, ardýndan pazarlama çabalarýnýz ile bu pazarýn ne kadarýna hitap edebileceðinizi tahmin edin.;Muhasebe
Pazarlama çabalarýnýzýn ne kadarýnýn size potansiyel müþteri olarak gelebileceði, daha sonra bunlarýn ne kadarýnýn gerçek müþteri olabileceði ve gerçek müþterilerin de sizden ne kadar mal/hizmet alacaðýný tahmin etmeye çalýþýn. Eðer halihazýrda yürüyen bir iþiniz var ise hem mevcut müþterilerinizi, hem de potansiyel müþterilerinizi benzer þekilde detaylý olarak analiz edin.;Muhasebe
"Ýþinizle ilgili sonuçlarý benzer iþler ile karþýlaþtýrmaya çalýþýn. Veri bulmakta zorlanýrsanýz, kendi geçmiþ verileriniz ile karþýlaþtýrmaya gayret edin. Brüt kar marjý ya da müþteri baþýna çalýþan sayýsý gibi verileri belli aralýklarla takip etmeye çalýþýn.
Diðer iþletmeler ile karþýlaþtýrmanýn yaný sýra pazar verileri ile de karþýlaþtýrýn. Þirketinizin %30 büyümesi size çok güzel gözükse de, %100 büyüyen bir pazarda aslýnda potansiyelinizin altýnda bir büyüme gerçekleþtiriyor olabilirsiniz.";Muhasebe
Paraþüt, Türkiye'nin en çok tercih edilen SaaS'larýndan biridir. Ýþlerinizi büyütmek, ön muhasebenizi tutmak, fatura takibi yapmak ve finansal verilerinizi iþlemek için 14 gün ücretsiz Paraþüt'ü deneyin.;Muhasebe
ÝÞKUR (Türkiye Ýþçi Kurumu), iþ ve iþçi arayan kiþiler için aracý olarak olanaklar saðlayan bir kurumdur. ÝÞKUR üzerinden iþ arayan vatandaþlarýn son zamanlarda sýk sýk aradýðý konulardan biri de kayýt belgesinin nasýl alýndýðý hakkýnda. Kayýt belgesi nedir? ÝÞKUR kayýt belgesi nasýl alýnýr?;Muhasebe
ÝÞKUR kayýt belgesi, iþ arayan vatandaþlara verilen özel bir belgedir. Bu belgenin verilme karar ilk olarak 2017 yýlýnda 687 numaralý Kanun Hükmünde Kararname (KHK) yürürlüðe girmiþtir ve iþverenlere, iþe alacaklarý personellerden bu belgenin istenilmesi zorunlu tutulmuþtur.;Muhasebe
Buna göre, sigortalý personel istihdam eden iþverenler 2017 yýlýndan itibaren iþ yerlerine aldýklarý her iþçi için devletten belirli bir süre zarfýnda sigorta desteði görmektedir. Özellikle iþverenler için oldukça cazip bir fýrsat olarak görünen bu desteði alabilmek için elbette ki bazý þartlarýn yerine getirilmesi gerekmektedir. Bu þartlardan biri de ÝÞKUR kayýt belgesinin var olmasýdýr.;Muhasebe
ÝÞKUR'a kayýt iþleminiz bittikten sonra kayýt belgesi talebi oluþturarak temin edilebilen bu belge iþ arayanlar için son derece önemlidir.;Muhasebe
Kayýt belgesi için öncelikle iþ arayanlarýn ÝÞKUR'a kayýt yaptýrmasý gerekmektedir. Bunun için size en yakýn ÝÞKUR merkezine gidebilir ya da https://esube.iskur.gov.tr linkinden internet üzerinden de kayýt olabilirsiniz.;Muhasebe
"Kayýt iþlemlerinizi tamamladýktan sonra yine merkezden iþ arayan kayýt belgesini almak istediðinizi beyan ederek kýsa bir süre içinde belgenizi alabileceksiniz.
Ýnternet üzerinden ise e-devlet'ten alabilirsiniz. Bunun için öncelikle https://www.turkiye.gov.tr/iskur-kayit-belgesi linkine girin. e-devlet sistemine giriþ yapmanýz yeterli olacaktýr.";Muhasebe
"Ülkemizde her ne kadar iþsizlik rakamlarýnýn aþaðý çekilebilmesi için titiz çalýþmalar yapýlsa da son verilere göre 3 milyona varan iþsiz kiþi hala iþsizlikle mücadele etmektedir. Ýþsizliðe çare olmasý bakýmýndan kurulmuþ olan ve hem iþ ayný zamanda iþçi arama kurumu olan ÝÞKUR'a kayýt olanlara saðlanan iþ arayan kayýt belgesi hakkýnda merak edilenleri araþtýrdýk.
";Muhasebe
"Ýþçi ve iþverenin yasal haklarýnýn korunmasý amacýyla hizmete geçen bu sistem ile geçtiðimiz yýllarda iþçiden adli sicil kaydý gibi belgeler talep edilirken iþ arayan belgesi ile iþverenler artýk iþkur'a kayýtlý olan iþçilerin belgeli olmasýndan ötürü daha güvenilir ortam oluþmasýna sebebiyet vermiþtir.
";Muhasebe
"Geçtiðimiz yýllarda çýkarýlan kanun hükmünde kararname ile iþ ve iþçi bulma kurumu iþkur'a kayýt olanlara verilmek üzere düzenlenen iþ arayan kayýt belgesi henüz yeni olmasýna raðmen günümüzde hiçbir sorun yaþanmadan kullanýlmaya devam etmektedir.
";Muhasebe
Ýþ arayan kayýt belgesinin ÝÞKUR tarafýndan iþ arayanlara verilmesiyle iþçi seçiminde iþverenin üzerindeki yükü alan Ýþ ve Ýþçi Bulma Kurumu (ÝÞKUR) hayata geçirdiði yeni sistemle bir nebzede olsa iþsizlik sorununa merhem olmayý amaçlamaktadýr. Haberimizde bu belge nedir, nasýl alýnýr gibi sorularý cevaplandýrmaya çalýþtýk.;Muhasebe
